Date,WE_O3,AE_O3,WE_NO2,AE_NO2,Temp,RelHum,RefSt_O3
2023-09-07 03:00:00,448.5,451,441.08,445.92,23.15,65.24,64
2023-09-07 04:00:00,443.25,450.08,431.25,444.67,22.98,64.96,62
2023-09-07 05:00:00,444.08,450.25,433.33,445.58,22.8,63.96,65
2023-09-07 06:00:00,448,450.67,435.33,444.92,22.2,64.3,54
2023-09-07 07:00:00,448.58,451.25,435,445,21.77,64.83,47
2023-09-07 08:00:00,447.92,451.42,431.58,446.5,22.17,63.68,41
2023-09-07 09:00:00,444.42,449,433.42,444.92,23.34,60.85,67
2023-09-07 10:00:00,449.17,448.92,445.08,444,23.53,62.24,82
2023-09-07 11:00:00,436,448.83,427.42,444.25,28.28,54.84,78
2023-09-07 12:00:00,430.67,443,419.58,436.67,31.2,45.54,94
2023-09-07 13:00:00,431.42,440.83,430.58,434.67,31.93,44.84,99
2023-09-07 14:00:00,430.25,438.92,427.5,433.83,31.87,44.41,96
2023-09-07 15:00:00,436.58,437.92,433.75,431.67,30.94,45.92,98
2023-09-07 16:00:00,445.75,440,449.08,431.83,29.52,48.42,103
2023-09-07 17:00:00,451.42,444.08,452,436.58,28.47,50.25,81
2023-09-07 18:00:00,450.83,445.42,442.5,438.17,27.6,50.96,63
2023-09-07 19:00:00,449.42,445.33,437,439.33,27.12,50.55,54
2023-09-07 20:00:00,449.67,445.42,445.08,439.33,26.35,51.84,69
2023-09-07 21:00:00,445.75,446.75,439.67,440.42,25.72,52.41,74
2023-09-07 22:00:00,450.17,447.33,441.5,441.25,25.25,53.2,53
2023-09-07 23:00:00,451.17,447.42,438.42,442,24.93,53.97,41
2023-09-08 00:00:00,452.5,448.25,438.25,442.92,24.02,54.93,33
2023-09-08 01:00:00,448.08,448.5,435.33,443.67,23.5,55.4,50
2023-09-08 02:00:00,446.17,448.75,437.25,442.5,23.25,55.43,64
2023-09-08 03:00:00,448.25,448.92,434.25,443.92,23.01,55.94,44
2023-09-08 04:00:00,451.33,449.92,433.33,445,22.68,57.32,23
2023-09-08 05:00:00,451,449.92,433.92,446.17,22.35,57.72,27
2023-09-08 06:00:00,451.92,451,432.75,445.83,21.9,58.27,18
2023-09-08 07:00:00,452.75,451.75,435.33,446.17,21.66,59.25,18
2023-09-08 08:00:00,450.08,451.25,435.67,447.58,22.28,59.36,43
2023-09-08 09:00:00,442.67,449.08,428.92,444.42,23.29,56.3,58
2023-09-08 10:00:00,446.92,448.67,439.5,443.83,23.75,56.3,74
2023-09-08 11:00:00,437.17,448.58,430.5,442.67,28.96,49.94,83
2023-09-08 12:00:00,433.25,442.75,429.17,436.33,31.51,43.34,101
2023-09-08 13:00:00,427.17,440,426.17,434.17,32.7,40.08,111
2023-09-08 14:00:00,429,437.83,431.17,432.92,31.81,39.49,105
2023-09-08 15:00:00,436.25,439.17,438.08,433.5,31.41,44.1,94
2023-09-08 16:00:00,447.25,437.92,448,430.17,30.33,46.02,93
2023-09-08 17:00:00,456.75,444.33,459,437.33,28.57,49.4,84
2023-09-08 18:00:00,460.42,446.33,462.17,440.08,27.45,51.95,78
2023-09-08 19:00:00,463.33,447.5,463.25,441.42,26.64,55.46,69
2023-09-08 20:00:00,455.67,448.33,455.42,442.67,26.06,56.88,82
2023-09-08 21:00:00,456.5,448.67,456,444.17,25.45,58.32,77
2023-09-08 22:00:00,451.75,449.08,450.92,444.5,24.67,59.16,76
2023-09-08 23:00:00,450.08,449.83,447.42,444.5,24.24,59.01,73
2023-09-09 00:00:00,453.08,450.17,444.33,445.92,23.87,59.99,53
2023-09-09 01:00:00,449.67,449.83,440.92,445.08,23.48,61.85,58
2023-09-09 02:00:00,449,450.5,438.92,445.75,23.2,62.55,55
2023-09-09 03:00:00,448.42,450.67,435.92,445.67,23.06,63.2,48
2023-09-09 04:00:00,448.75,451.42,433.83,446.58,22.63,64.17,39
2023-09-09 05:00:00,448.75,452,432.17,446.92,22.23,64.56,32
2023-09-09 06:00:00,449.92,452.75,432.5,448,21.81,65.5,26
2023-09-09 07:00:00,450.5,452.75,429.67,447.75,21.61,66.28,12
2023-09-09 08:00:00,450.42,452.67,431.08,448.75,21.83,66.83,22
2023-09-09 09:00:00,449,452.08,440.83,448.25,22.99,66.46,69
2023-09-09 10:00:00,444.17,450.75,434.75,446.25,23.82,65.02,77
2023-09-09 11:00:00,434.67,449.25,425.83,444,28.5,57.82,90
2023-09-09 12:00:00,432.83,445,425.5,438.42,30.74,50.72,103
2023-09-09 13:00:00,430.42,441,425.75,435.83,32.18,46.87,105
2023-09-09 14:00:00,427.92,439.58,424.75,434.75,32.06,47.37,99
2023-09-09 15:00:00,430.25,436.92,422.08,431.67,31.83,47.92,83
2023-09-09 16:00:00,447.5,439.25,449.33,430.25,29.61,49.76,100
2023-09-09 17:00:00,458.5,444.67,455.25,436.83,28.25,53.02,61
2023-09-09 18:00:00,456.33,445.75,457.42,438,27.33,54.62,79
2023-09-09 19:00:00,460.58,447.17,461.58,440.75,26.32,57.52,73
2023-09-09 20:00:00,455.75,447.92,447.83,442.92,25.81,59.18,52
2023-09-09 21:00:00,448.92,448.33,444,442.33,25.23,60.12,72
2023-09-09 22:00:00,448.5,448.75,447.67,443.75,24.16,61.23,84
2023-09-09 23:00:00,448.75,449.83,447.08,444.83,23.67,61.71,82
2023-09-10 00:00:00,447.67,449.83,442.17,445.17,23.49,62.09,69
2023-09-10 01:00:00,448.75,449.83,440.33,445,23.33,62.83,67
2023-09-10 02:00:00,448.58,450.33,438.33,445.58,23.14,64.03,58
2023-09-10 03:00:00,448.67,450.75,441.67,445.58,23.03,65.05,63
2023-09-10 04:00:00,449.33,451.08,442.5,446.42,22.89,66.2,68
2023-09-10 05:00:00,448.17,451.58,442,446.75,23,66.84,72
2023-09-10 06:00:00,447.83,451.33,437.67,446.42,22.9,68.09,68
2023-09-10 07:00:00,447.33,451.33,435.33,446.67,22.7,68.62,51
2023-09-10 08:00:00,445.75,451.83,434.92,447,22.91,69.09,59
2023-09-10 09:00:00,443.75,450.83,433.42,446.33,23.32,68.49,71
2023-09-10 10:00:00,441.25,449.92,432.25,445.33,23.91,67.29,80
2023-09-10 11:00:00,434.08,449.08,424.08,443.42,28.52,59.67,82
2023-09-10 12:00:00,434.42,446.17,426.75,439.17,30.16,54.86,95
2023-09-10 13:00:00,429.83,442.08,421.42,436.67,32.05,50.92,91
2023-09-10 14:00:00,428.67,440.25,423.5,435,31.83,50.68,97
2023-09-10 15:00:00,433.17,439.92,428.67,433.5,30.89,52.81,93
2023-09-10 16:00:00,444.58,439.92,436.17,431.83,29.77,54.04,75
2023-09-10 17:00:00,454.25,444.58,447,437.92,28.27,56.65,55
2023-09-10 18:00:00,455.25,446.5,445.67,438.75,27.36,58.38,50
2023-09-10 19:00:00,451,446.83,442.5,440.33,26.85,58.56,63
2023-09-10 20:00:00,447.42,447.08,444.58,440.5,26.2,59.81,81
2023-09-10 21:00:00,450.25,448.17,445.17,442.5,25.45,61.68,67
2023-09-10 22:00:00,450.75,449.58,448.5,443.67,24.8,63.18,73
2023-09-10 23:00:00,448.83,448.75,444.42,444,24.73,63.82,76
2023-09-11 00:00:00,448.75,449.58,445.58,444.08,23.8,65.44,78
2023-09-11 01:00:00,449,450.5,443.75,446.25,23.52,66.45,66
2023-09-11 02:00:00,448.08,450.58,440.75,446.25,23.41,67.68,62
2023-09-11 03:00:00,448.33,450.92,440.33,446.17,23.26,68.67,64
2023-09-11 04:00:00,445,450.92,434.83,446.58,23.18,69.01,64
2023-09-11 05:00:00,446.08,450.33,429.67,445.25,23.06,67.71,46
2023-09-11 06:00:00,446.75,450.92,432.58,446.33,22.88,68.28,50
2023-09-11 07:00:00,446.5,451.17,434.5,446.58,22.98,69.05,54
2023-09-11 08:00:00,447.42,451.42,439.58,447.67,23.12,69.85,62
2023-09-11 09:00:00,446.5,451.33,439.25,446.33,23.58,70.15,71
2023-09-11 10:00:00,442.25,450.83,434.08,446.58,25.01,69.67,80
2023-09-11 11:00:00,433.33,448.25,416.67,442.67,29.38,62.69,67
2023-09-11 12:00:00,434.83,445.75,422.5,438.92,30.29,59.03,83
2023-09-11 13:00:00,428.83,443,417.83,437.33,31.97,53.78,88
2023-09-11 14:00:00,432.75,440,424.08,433.67,31.3,54.31,89
2023-09-11 15:00:00,444.58,443.17,440.83,435.83,29.92,58.87,86
2023-09-11 16:00:00,443.5,444,435.83,435.83,29.71,60.15,78
2023-09-11 17:00:00,442.17,444.08,433.67,435.92,29.44,59.73,78
2023-09-11 18:00:00,447.42,445.83,444.67,438.5,28.12,61.67,82
2023-09-11 19:00:00,451.08,447.08,443.67,440.42,27.5,63.6,57
2023-09-11 20:00:00,448.58,447.75,442.92,441.67,27.02,65.38,67
2023-09-11 21:00:00,448.67,448.42,445.5,442.5,26.39,66.56,75
2023-09-11 22:00:00,448.92,449.08,446.25,443.92,25.85,67.97,78
2023-09-11 23:00:00,446.92,449.5,440.83,444.58,25.22,68.85,70
2023-09-12 00:00:00,443.75,449.5,432.08,444.92,24.87,68.13,56
2023-09-12 01:00:00,443.58,449,429.5,443.83,23.91,67.76,56
2023-09-12 02:00:00,446.5,449.92,431.83,445.25,23.48,68.49,46
2023-09-12 03:00:00,444.92,451,430.25,446,23.41,68.9,47
2023-09-12 04:00:00,441.25,449,425.5,444.33,23.65,67.83,45
2023-09-12 05:00:00,445.33,449.17,423.83,444.75,23.47,67.42,26
2023-09-12 06:00:00,447.5,449.58,425.75,444.75,23.21,67.41,16
2023-09-12 07:00:00,451.25,450.17,428.08,445.92,23.11,69.03,5
2023-09-12 08:00:00,448.83,451.42,426.08,446.75,23.39,68.94,13
2023-09-12 09:00:00,447.08,449.33,428.08,444.92,24.5,67.26,32
2023-09-12 10:00:00,443.67,449,428.42,444.58,25.82,66.34,50
2023-09-12 11:00:00,441.33,445.92,421.83,440.67,28.06,60.77,55
2023-09-12 12:00:00,448.42,446.17,437.92,441,27.97,62.25,64
2023-09-12 13:00:00,431.42,445.5,421.67,439.75,30.95,56.5,81
2023-09-12 14:00:00,432.42,441.42,425.42,435.5,31.59,54.55,88
2023-09-12 15:00:00,435.5,440.92,430.08,434.92,31.01,56.63,87
2023-09-12 16:00:00,450.67,443,449.5,434.17,29.33,61.52,82
2023-09-12 17:00:00,454.25,446.75,455.25,439.75,28.06,65.38,76
2023-09-12 18:00:00,451,448.25,448.25,442.08,27.56,66.11,67
2023-09-12 19:00:00,450.17,448.17,442,441.67,27.23,66.43,59
2023-09-12 20:00:00,452.17,448.58,446.83,443.08,26.7,68.39,65
2023-09-12 21:00:00,448.33,449.17,440.83,444,26.3,67.98,65
2023-09-12 22:00:00,446.25,448.58,434.83,443.17,26.08,67.57,56
2023-09-12 23:00:00,445.67,448.75,436.75,444.42,25.78,67.72,63
2023-09-13 00:00:00,444.25,449.58,436.92,444.08,25.61,68.07,74
2023-09-13 01:00:00,442.83,448.67,433.17,443,25.7,67.96,66
2023-09-13 02:00:00,444.83,448.5,427.5,443.33,25.25,68.88,30
2023-09-13 03:00:00,446.58,449.58,429.83,444.42,24.93,69.42,32
2023-09-13 04:00:00,443.25,449.42,430.58,444.5,24.83,69.77,52
2023-09-13 05:00:00,438.83,448.5,421.33,442.92,24.78,67.72,52
2023-09-13 06:00:00,444.75,448.33,429.08,443.75,23.77,67.31,45
2023-09-13 07:00:00,448.42,449.25,438,444.17,23.54,68.86,55
2023-09-13 08:00:00,452.42,450.17,441.75,445.5,23.58,69.07,47
2023-09-13 09:00:00,443,449.5,430.5,444.67,24.56,67.14,59
2023-09-13 10:00:00,442.5,448.42,428.58,442.92,25.56,64.71,67
2023-09-13 11:00:00,432.83,445.92,417.58,440.08,29.95,54.86,69
2023-09-13 12:00:00,429.75,444,413.5,438.25,31.24,51.16,70
2023-09-13 13:00:00,423.67,437.08,412.17,432.5,33.99,42.2,87
2023-09-13 14:00:00,434.83,437.83,430.58,432.5,33,44.35,85
2023-09-13 15:00:00,438.66,437.75,434.04,430.92,31.8,45.76,79.5
2023-09-13 16:00:00,442.5,437.67,437.5,429.33,30.6,47.16,74
2023-09-13 17:00:00,450.33,442.92,449.25,434.42,28.9,51.86,67
2023-09-13 18:00:00,451.25,445.42,451,438.42,27.65,56.18,66
2023-09-13 19:00:00,451.25,446.92,449.42,439.83,26.63,58.65,66
2023-09-13 20:00:00,448.58,447.42,444.25,441.25,25.97,59.85,63
2023-09-13 21:00:00,447,448.42,441.83,443.33,25.51,61.25,65
2023-09-13 22:00:00,445.58,448.42,439.25,442.5,25.19,61.49,63
2023-09-13 23:00:00,447,448.83,439.17,443.67,25.07,61.09,58
2023-09-14 00:00:00,447.33,449.58,436.5,444,24.53,61.63,50
2023-09-14 01:00:00,445,449,433.83,443.67,24.01,62.18,51
2023-09-14 02:00:00,444.5,449.67,434.92,444.83,23.66,62.82,58
2023-09-14 03:00:00,443.33,449,429.92,444.08,23.57,62.87,54
2023-09-14 04:00:00,445.92,449.58,431.17,444.5,23.34,63.36,43
2023-09-14 05:00:00,446.25,449.75,427.92,445.08,23.24,63.41,35
2023-09-14 06:00:00,442.5,449.83,427.33,445.33,23.27,62.82,50
2023-09-14 07:00:00,445.92,448.83,427.5,444.5,23.2,61.92,32
2023-09-14 08:00:00,450.92,450,429.5,446.25,23.24,62.48,15
2023-09-14 09:00:00,446.67,449,429.33,444.92,23.98,61.48,42
2023-09-14 10:00:00,443.58,448.92,430.67,443.5,25.35,60.55,59
2023-09-14 11:00:00,436.61,445.06,422.56,440.19,28.44,54.61,61.33
2023-09-14 12:00:00,429.64,441.19,414.44,436.89,31.53,48.67,63.67
2023-09-14 13:00:00,422.67,437.33,406.33,433.58,34.62,42.73,66
2023-09-14 14:00:00,423.75,436.25,413.25,432.17,34.46,41.62,73
2023-09-14 15:00:00,433,436.5,427.58,430.84,33.27,44.42,80
2023-09-14 16:00:00,442.25,436.75,441.92,429.5,32.08,47.23,87
2023-09-14 17:00:00,451.17,442.42,453.42,433.25,30.2,50.67,80
2023-09-14 18:00:00,447.67,444.5,444.58,436.67,28.82,52.37,67
2023-09-14 19:00:00,451.33,445.92,446.42,438.83,27.71,54.79,61
2023-09-14 20:00:00,452.92,447.33,449.33,440.92,26.78,57.43,56
2023-09-14 21:00:00,450.67,448.33,445.17,442.75,26.2,58.94,63
2023-09-14 22:00:00,447,448.42,442.75,442.25,25.61,59.39,67
2023-09-14 23:00:00,446.58,449.17,439.5,443.5,25.11,60.03,64
2023-09-15 00:00:00,447.92,449.67,438.17,444.42,24.6,60.95,52
2023-09-15 01:00:00,447,449.75,436.25,444.25,23.85,62.2,49
2023-09-15 02:00:00,447,449.83,436.17,444.5,23.54,62.57,49
2023-09-15 03:00:00,445.92,450.33,434.08,445.33,23.34,63.28,54
2023-09-15 04:00:00,445.08,450.33,433.58,445.5,23.19,63.67,58
2023-09-15 05:00:00,444.92,450.25,431.5,446.33,23.24,62.74,50
2023-09-15 06:00:00,448.08,450.67,433.17,445.83,23.15,62.98,43
2023-09-15 07:00:00,449,450.25,434.42,445.42,23.19,64.13,38
2023-09-15 08:00:00,446.33,451.25,429.83,446.92,23.42,63.57,40
2023-09-15 09:00:00,441.67,448.83,425.58,444.25,24.45,60.74,54
2023-09-15 10:00:00,448.33,448.17,437.17,442.5,25.62,60.81,56
2023-09-15 11:00:00,448.42,447.75,443.58,442.42,26.65,63.03,72
2023-09-15 12:00:00,450.33,448.08,446.42,442.33,26.58,65.61,75
2023-09-15 13:00:00,449.42,447.75,443,441.83,26.35,66.27,70
2023-09-15 14:00:00,457.92,448.92,455.17,443.75,24.26,71.37,58
2023-09-15 15:00:00,455.25,450.75,452.75,445.83,23.51,75.47,63
2023-09-15 16:00:00,455.92,450.75,454.67,445.33,22.69,77.56,63
2023-09-15 17:00:00,456.75,453.08,451.08,449,21.6,77.1,54
2023-09-15 18:00:00,455.25,453.5,449.42,448.58,21.3,77.39,53
2023-09-15 19:00:00,454,453.67,443.58,448.5,21.03,77.45,52
2023-09-15 20:00:00,450.5,453.58,436.67,449,21.13,75.92,46
2023-09-15 21:00:00,452.67,452.83,434.17,447.92,21.16,74.76,26
2023-09-15 22:00:00,451.83,453.17,434,449.08,21.55,75.46,26
2023-09-15 23:00:00,449.08,451.75,431.17,447.75,22.02,74.02,28
2023-09-16 00:00:00,447.5,451.42,429.17,447.17,22.07,73.88,32
2023-09-16 01:00:00,447.25,451.17,431.08,447.58,22.05,73.98,39
2023-09-16 02:00:00,448.42,451.92,435.25,447,21.72,74.26,43
2023-09-16 03:00:00,447.25,452.17,436.5,446.42,21.3,75.24,55
2023-09-16 04:00:00,448.58,452.67,436.83,447.58,21.03,75.23,56
2023-09-16 05:00:00,448.5,452.17,435.17,447.67,21.36,75.04,50
2023-09-16 06:00:00,445.67,452.25,431,448.33,21.33,75.16,44
2023-09-16 07:00:00,447.33,452,428.67,447.08,21.26,74.94,31
2023-09-16 08:00:00,448.75,451.75,430.75,447.67,21.73,74.76,28
2023-09-16 09:00:00,447.33,451.75,431.67,448.5,22.43,74.36,46
2023-09-16 10:00:00,444.42,450.58,430.92,446.67,23.38,72.53,58
2023-09-16 11:00:00,435.92,448.83,421.42,444.92,27.88,64.56,63
2023-09-16 12:00:00,440.17,447.42,425.75,442.67,28.51,61.88,64
2023-09-16 13:00:00,426.75,443.08,410.83,438.33,32.07,53.97,73
2023-09-16 14:00:00,436.75,441.25,423,435.67,31.33,54.43,62
2023-09-16 15:00:00,429.75,439.67,420.75,435.75,31.44,57.21,79
2023-09-16 16:00:00,437.92,438.83,429.42,431.33,30.64,58.31,82
2023-09-16 17:00:00,449,443.42,444.25,434.67,29.16,61,73
2023-09-16 18:00:00,449.58,445.42,446.17,438.67,28.14,63.19,72
2023-09-16 19:00:00,451.92,446.75,447.08,440,27.18,65.52,66
2023-09-16 20:00:00,454.17,448.42,445.83,442.08,26.52,67.82,45
2023-09-16 21:00:00,459.25,449.08,446.5,444.17,26.01,69.19,19
2023-09-16 22:00:00,454.17,449.5,446.08,444.92,25.66,71.77,41
2023-09-16 23:00:00,449.17,449.83,441.58,445.25,25.56,72.3,54
2023-09-17 00:00:00,449.83,449.92,436.42,444.83,24.94,72.17,37
2023-09-17 01:00:00,448.08,450.58,433.58,445.75,24.2,72.19,42
2023-09-17 02:00:00,445.92,450.67,431.58,445.92,23.87,73.2,39
2023-09-17 03:00:00,443.92,450,428.67,445.08,23.69,72.72,39
2023-09-17 04:00:00,445,450.67,432,445.42,23.52,73,48
2023-09-17 05:00:00,443.5,450.33,430,445.5,23.67,72.67,49
2023-09-17 06:00:00,441.58,450.17,427.75,445.5,23.6,72.72,57
2023-09-17 07:00:00,439.33,449.67,422.75,444.58,23.54,71.47,53
2023-09-17 08:00:00,438.92,449.08,419.83,444.08,23.58,70.18,42
2023-09-17 09:00:00,438.92,449.25,419.58,443.92,24.34,69.07,40
2023-09-17 10:00:00,439.83,448.33,424.67,442.75,25.52,67.8,52
2023-09-17 11:00:00,441.92,447.58,434.25,442.5,28.12,66.21,72
2023-09-17 12:00:00,442.92,447.75,437.33,441.25,28.61,67.53,77
2023-09-17 13:00:00,429,445.5,416.92,439.5,31.26,60.19,80
2023-09-17 14:00:00,424.08,441.5,412.92,436.17,32.13,55.33,84
2023-09-17 15:00:00,430.33,439.92,424.75,434.08,31.74,56.57,91
2023-09-17 16:00:00,445.42,441.42,448.25,433.58,30.6,61.12,96
2023-09-17 17:00:00,450.67,445.58,455.92,437,29.49,64.98,97
2023-09-17 18:00:00,453.17,446.42,457.83,439,28.79,67.1,85
2023-09-17 19:00:00,456.42,448.58,454.92,441.92,27.74,70.57,63
2023-09-17 20:00:00,453,449,448.25,443.25,27.29,71.1,66
2023-09-17 21:00:00,449.58,449.58,441.5,443.17,27.13,71.12,55
2023-09-17 22:00:00,445.25,449.33,432.42,443.67,27.1,70.73,53
2023-09-17 23:00:00,444.08,448.25,432.17,443.17,27.35,70.16,54
2023-09-19 00:00:00,438.92,445.67,429.17,438.42,26.11,46.92,60
2023-09-19 01:00:00,443,445.92,428.33,439.17,25.38,48.24,43
2023-09-19 02:00:00,442.5,447.67,429.75,441.08,24.58,49.56,47
2023-09-19 03:00:00,442.5,447.17,431.58,440.5,24.7,49.83,51
2023-09-19 04:00:00,447.67,447.42,436.75,441.67,23.68,51.89,39
2023-09-19 05:00:00,454,449.58,450.25,444.17,23.62,55.76,51
2023-09-19 06:00:00,450.83,449.83,445.83,443.92,23.73,59.11,53
2023-09-19 07:00:00,451,450.33,441.83,445.42,23.64,60.38,43
2023-09-19 08:00:00,452.42,450.17,439,445.58,23.65,61.36,29
2023-09-19 09:00:00,448.92,450.75,433.58,446.75,24.34,60.52,28
2023-09-19 10:00:00,449.25,449.42,428.17,445.58,26.13,58.98,16
2023-09-19 11:00:00,438.75,447.08,418.08,442.17,28.39,54.95,39
2023-09-19 12:00:00,440.75,447.08,423.92,441.5,28.61,53.55,47
2023-09-19 13:00:00,427.17,442.5,407,437.92,32.26,47.5,52
2023-09-19 14:00:00,434.83,440.75,421.5,434.83,31.49,47.04,62
2023-09-19 15:00:00,441.5,441.33,432.75,432.92,29.92,49.27,74
2023-09-19 16:00:00,445.67,443.67,440.25,435.83,28.8,51.86,68
2023-09-19 17:00:00,448.67,445.17,442.17,438.17,27.75,53.43,59
2023-09-19 18:00:00,449.92,446.92,443.75,440.5,27.03,55.19,55
2023-09-19 19:00:00,451.92,447.17,442.83,440.75,26.37,56.67,44
2023-09-19 20:00:00,452.25,448.33,441.67,442.17,25.67,58.36,45
2023-09-19 21:00:00,447.75,448.58,440.5,443.92,25.21,58.98,66
2023-09-19 22:00:00,447.5,448.83,441.5,443.42,24.78,60.19,67
2023-09-19 23:00:00,447.42,449.58,442.75,444,24.51,61.84,72
2023-09-20 00:00:00,445.83,449.58,440.08,444.5,24.44,62.65,70
2023-09-20 01:00:00,449.08,449.58,440.33,443.33,23.68,64.19,54
2023-09-20 02:00:00,452.17,450.33,445.5,445.42,23.11,65.86,45
2023-09-20 03:00:00,449.83,451.25,441.92,446.67,22.7,67.41,42
2023-09-20 04:00:00,448.08,452.42,437.42,447.5,22.1,68.67,45
2023-09-20 05:00:00,447.5,452.83,439.25,446.83,21.31,69.23,56
2023-09-20 06:00:00,448.08,453.75,439.58,448.25,20.12,71.36,56
2023-09-20 07:00:00,448.5,453.75,433.08,449.42,20,70.72,31
2023-09-20 08:00:00,455.17,454.17,436.75,449.75,20.15,70.21,14
2023-09-20 09:00:00,451.25,454.25,433.17,449.83,21.26,70.27,29
2023-09-20 10:00:00,441.17,452.33,423.67,448.83,22.87,67.69,46
2023-09-20 11:00:00,432.25,448.33,413.42,444.67,27.19,58.15,61
2023-09-20 12:00:00,437.25,446.25,418.08,440.17,26.55,57.22,55
2023-09-20 13:00:00,438.25,445.42,420.42,439.58,26.67,57.38,58
2023-09-20 14:00:00,438.42,444.67,425,438.5,27.02,56.68,70
2023-09-20 15:00:00,444.67,444.42,437.08,438,26.91,57.16,76
2023-09-20 16:00:00,446.67,445.83,442.5,439.75,26.38,58.85,78
2023-09-20 17:00:00,449,446.83,445,440.33,26,60.2,70
2023-09-20 18:00:00,447,447,438.92,440.58,25.81,60.99,67
2023-09-20 19:00:00,447.25,447.08,442.92,441.33,25.04,62.1,72
2023-09-20 20:00:00,451,448.42,445.08,442.5,23.89,64.23,61
2023-09-20 21:00:00,450.67,448.67,443.67,443.5,23.5,64.92,63
2023-09-20 22:00:00,450.08,449.67,446.83,445.17,23.31,66.15,71
2023-09-20 23:00:00,449,449.33,444.83,444.5,23.19,66.33,73
2023-09-21 00:00:00,449.17,449.83,439.75,445.42,22.85,66.56,62
2023-09-21 01:00:00,447.58,450.42,441.25,446.17,22.74,67.24,71
2023-09-21 02:00:00,447.83,450.17,439.33,445.42,22.49,67.54,63
2023-09-21 03:00:00,449.25,451.08,434.83,445.5,21.95,67.93,44
2023-09-21 04:00:00,449.58,451.17,432,445.58,21.54,68.46,27
2023-09-21 05:00:00,452.83,452.75,441.83,447.67,21.6,69.65,48
2023-09-21 06:00:00,448.75,451.33,442.92,447.25,22.07,69.67,68
2023-09-21 07:00:00,445.08,450.67,433.08,446.25,22,69.13,57
2023-09-21 08:00:00,448.92,450.33,431.42,445.92,22.38,67.4,38
2023-09-21 09:00:00,453.42,450.08,428.92,446.42,23.2,66.57,10
2023-09-21 10:00:00,438,448.33,417.67,443.75,23.98,62.91,48
2023-09-21 11:00:00,432.42,446.08,411.17,440.58,26.3,56.63,59
2023-09-21 12:00:00,429.08,445.08,410.25,438.58,28.18,50.59,71
2023-09-21 13:00:00,421.42,439.83,410.75,435.83,32.85,43.81,82
2023-09-21 14:00:00,429.8,438.08,426.54,433.2,32.44,44.9,93
2023-09-21 15:00:00,438.17,436.33,442.33,430.58,32.04,46,104
2023-09-21 16:00:00,445,440,447.67,430.5,29.87,47.99,100
2023-09-21 17:00:00,449.92,443.17,453.75,434.92,28.82,50.29,97
2023-09-21 18:00:00,451,444.17,453,437.17,28.19,51.91,87
2023-09-21 19:00:00,445.25,444.75,439.25,438.83,27.45,51.59,77
2023-09-21 20:00:00,435,444.33,422.33,438,26.56,47.1,72
2023-09-21 21:00:00,440.42,444.92,430.92,437.75,25.37,47.06,66
2023-09-21 22:00:00,443.58,446.67,434.83,439.58,24.02,49.54,63
2023-09-21 23:00:00,443.67,447.42,435.83,440.92,23.62,50.68,61
2023-09-22 00:00:00,443.08,447.58,434.5,442.42,23.38,51.67,60
2023-09-22 01:00:00,443.42,448.25,433.58,442.92,23.21,53.02,56
2023-09-22 02:00:00,442.58,448.42,432.58,443.08,23.21,53.57,57
2023-09-22 03:00:00,441.58,447.58,430.17,442.58,23.2,53.75,53
2023-09-22 04:00:00,444.83,448.5,435.75,444.25,22.74,55.88,55
2023-09-22 05:00:00,445.58,449.75,436,444.67,22.4,56.72,52
2023-09-22 06:00:00,445.33,450.33,435.08,444.5,21.65,58.12,52
2023-09-22 07:00:00,446.58,450.75,432.83,445.5,21.03,59.09,42
2023-09-22 08:00:00,447.25,451.67,432.5,446.33,20.64,59.52,37
