Date;BC;N_CPC;PM-10;PM-2.5;PM-1.0;NO2;O3;SO2;CO;NO;NOX;TEMP;HUM
2/6/19 6:00;1.716;18.167;15.75;14.2;13.45;49.0;5.0;1.0;0.8;9.0;63.0;10.767;84.8
2/6/19 7:00;3.158;30.218;18.517;16.05;15.133;50.0;3.0;1.0;0.6;14.0;71.0;11.267;82.367
2/6/19 8:00;4.301;43.63;26.65;19.267;17.383;49.0;3.0;1.0;0.7;20.0;80.0;13.167;75.583
2/6/19 9:00;2.39;23.014;27.917;19.833;18.35;56.0;4.0;2.0;0.9;60.0;149.0;15.367;67.583
2/6/19 10:00;2.272;14.322;27.467;18.283;16.683;67.0;4.0;2.0;1.0;97.0;216.0;16.1;64.317
2/6/19 11:00;1.826;16.251;29.083;19.967;18.333;44.0;15.0;2.0;0.7;33.0;95.0;17.133;61.85
2/6/19 12:00;1.393;14.989;19.2;13.233;12.1;39.0;22.0;2.0;0.5;23.0;74.0;17.65;61.05
2/6/19 13:00;1.724;21.203;24.8;17.067;15.733;34.0;25.0;2.0;0.6;18.0;62.0;18.617;59.683
2/6/19 14:00;1.684;34.236;24.383;18.867;17.517;26.0;31.0;2.0;0.5;9.0;39.0;18.067;65.833
2/6/19 15:00;1.81;22.799;24.9;17.867;16.4;32.0;33.0;2.0;0.5;12.0;50.0;17.667;66.267
2/6/19 16:00;1.616;19.756;22.117;15.767;14.483;38.0;29.0;1.0;0.4;12.0;56.0;16.617;68.9
2/6/19 17:00;1.685;19.518;15.967;13.3;12.333;43.0;21.0;2.0;0.4;11.0;60.0;14.533;79.367
2/6/19 18:00;3.726;24.591;17.05;14.883;13.85;46.0;25.0;2.0;0.5;6.0;54.0;13.367;88.817
2/6/19 19:00;6.14;41.501;21.317;17.367;15.95;54.0;19.0;1.0;0.4;4.0;61.0;12.983;88.817
2/6/19 20:00;5.404;28.402;20.7;17.383;16.2;77.0;4.0;1.0;0.7;33.0;127.0;12.733;87.117
2/6/19 21:00;3.821;23.238;20.7;18.367;17.367;93.0;1.0;2.0;1.2;109.0;259.0;12.483;86.6
2/6/19 22:00;5.304;33.529;22.917;19.933;18.683;86.0;1.0;2.0;1.1;72.0;196.0;12.633;86.5
2/6/19 23:00;6.049;24.314;22.25;19.2;17.933;65.0;1.0;2.0;0.9;44.0;132.0;12.0;89.883
4/6/19 0:00;0.597;6.001;5.367;4.683;3.983;19.0;55.0;1.0;0.2;3.0;22.0;11.75;88.633
4/6/19 1:00;0.292;3.914;3.4;2.95;2.3;16.0;47.0;1.0;0.2;1.0;22.0;11.583;88.7
4/6/19 2:00;0.187;2.049;1.833;1.567;1.117;13.0;53.0;1.0;0.2;1.0;13.0;11.217;89.55
4/6/19 3:00;0.342;4.095;1.567;1.383;1.1;17.0;42.0;1.0;0.2;1.0;18.0;10.567;83.75
4/6/19 4:00;0.662;5.045;2.05;1.85;1.567;8.0;52.0;1.0;0.2;1.0;8.0;9.9;82.033
4/6/19 5:00;0.244;9.165;1.167;1.033;0.783;7.0;52.0;1.0;0.2;1.0;7.0;9.317;80.417
4/6/19 6:00;0.241;10.304;1.717;1.483;1.183;6.0;60.0;1.0;0.2;1.0;5.0;9.817;78.3
4/6/19 7:00;0.642;12.509;3.683;2.317;1.833;7.0;57.0;1.0;0.2;1.0;7.0;11.167;74.917
4/6/19 8:00;0.544;9.769;3.383;2.117;1.65;7.0;62.0;1.0;0.2;2.0;7.0;12.45;66.55
4/6/19 9:00;0.432;10.398;4.083;2.75;2.233;10.0;57.0;1.0;0.2;1.0;11.0;13.517;60.8
4/6/19 10:00;0.282;7.905;3.317;2.3;1.833;21.0;46.0;1.0;0.2;4.0;26.0;14.8;55.383
4/6/19 11:00;0.3;10.748;2.8;1.867;1.433;10.0;54.0;1.0;0.2;2.0;12.0;15.483;51.5
4/6/19 12:00;0.391;11.892;2.433;1.767;1.383;7.0;56.0;1.0;0.2;1.0;9.0;16.383;46.017
4/6/19 13:00;0.606;15.268;2.0;1.6;1.3;7.0;58.0;1.0;0.2;2.0;9.0;16.283;45.85
4/6/19 14:00;0.421;27.46;6.117;2.933;2.117;5.0;60.0;1.0;0.2;1.0;6.0;16.267;52.717
4/6/19 15:00;0.539;9.805;4.783;2.533;1.783;6.0;62.0;1.0;0.2;1.0;8.0;16.183;50.883
4/6/19 16:00;0.558;10.549;5.383;2.45;1.417;5.0;63.0;1.0;0.2;1.0;6.0;15.367;57.75
4/6/19 17:00;0.529;12.781;6.9;3.0;1.567;10.0;62.0;1.0;0.2;1.0;11.0;14.917;63.183
4/6/19 18:00;0.798;19.527;7.533;3.433;1.8;9.0;66.0;1.0;0.2;1.0;10.0;13.9;64.817
4/6/19 19:00;1.776;21.795;8.867;5.0;2.967;10.0;67.0;1.0;0.2;1.0;11.0;13.317;70.667
4/6/19 20:00;1.548;25.124;7.983;5.65;3.633;17.0;60.0;1.0;0.2;1.0;19.0;13.083;73.667
4/6/19 21:00;2.609;27.118;8.25;5.8;3.783;27.0;53.0;1.0;0.2;1.0;28.0;12.15;78.833
4/6/19 22:00;1.217;12.509;5.933;4.35;2.617;58.0;29.0;1.0;0.2;1.0;59.0;12.1;82.15
4/6/19 23:00;0.712;9.313;6.35;4.817;3.283;55.0;27.0;1.0;0.3;3.0;59.0;12.25;74.517
9/6/19 0:00;1.029;12.615;10.233;7.183;4.917;42.0;3.0;1.0;0.2;11.0;60.0;22.267;81.917
9/6/19 1:00;0.479;9.662;15.95;5.367;2.533;28.0;19.0;1.0;0.2;6.0;37.0;22.367;58.433
9/6/19 2:00;0.417;5.585;18.9;4.65;1.95;37.0;11.0;1.0;0.2;6.0;45.0;21.65;54.25
9/6/19 3:00;0.464;6.49;17.917;4.55;1.95;26.0;16.0;1.0;0.2;3.0;31.0;21.317;53.767
9/6/19 4:00;0.459;5.675;16.633;4.567;1.917;15.0;41.0;2.0;0.5;2.0;19.0;20.767;54.1
9/6/19 5:00;0.507;7.949;14.35;4.55;2.15;12.0;44.0;2.0;0.8;2.0;15.0;20.1;57.033
9/6/19 6:00;0.641;9.565;12.35;4.133;2.067;11.0;46.0;2.0;0.8;2.0;15.0;20.15;57.483
9/6/19 7:00;0.645;11.182;12.167;4.2;1.933;10.0;46.0;1.0;0.9;3.0;14.0;21.367;55.683
9/6/19 8:00;0.625;12.532;13.783;4.367;1.933;15.0;42.0;1.0;1.0;3.0;20.0;23.15;53.367
9/6/19 9:00;0.651;29.199;15.467;4.867;2.15;19.0;39.0;1.0;0.9;5.0;27.0;24.4;54.367
9/6/19 10:00;1.145;38.379;20.467;5.9;2.667;18.0;40.0;1.0;0.9;6.0;28.0;25.267;54.767
9/6/19 11:00;1.031;39.686;19.567;6.467;2.917;18.0;40.0;2.0;0.6;6.0;27.0;24.783;59.233
9/6/19 12:00;0.965;30.07;16.783;5.617;2.45;14.0;54.0;2.0;0.2;4.0;21.0;25.667;57.833
9/6/19 13:00;0.448;23.473;10.967;3.367;1.483;29.0;53.0;4.0;0.2;10.0;43.0;26.017;47.15
9/6/19 14:00;0.478;28.92;9.667;3.5;1.717;29.0;56.0;4.0;0.2;9.0;42.0;25.9;45.867
9/6/19 15:00;0.679;22.008;10.883;3.783;1.85;19.0;70.0;3.0;0.2;5.0;26.0;26.017;47.967
9/6/19 16:00;0.707;18.577;11.767;4.067;2.033;12.0;79.0;1.0;0.3;3.0;17.0;25.967;51.4
9/6/19 17:00;0.958;23.904;10.0;3.717;1.933;13.0;85.0;2.0;0.2;3.0;18.0;25.633;50.533
9/6/19 18:00;0.908;19.443;10.75;3.917;2.1;13.0;81.0;2.0;0.2;3.0;17.0;24.383;53.3
9/6/19 19:00;1.233;17.636;10.233;4.383;2.517;13.0;89.0;2.0;0.2;2.0;16.0;24.033;56.017
9/6/19 20:00;2.382;20.262;11.317;5.217;3.217;22.0;74.0;3.0;0.3;2.0;25.0;23.45;63.867
9/6/19 21:00;2.046;17.512;8.95;5.317;3.25;24.0;69.0;2.0;0.2;2.0;27.0;22.967;70.05
9/6/19 22:00;1.305;13.479;8.8;5.55;3.3;45.0;40.0;1.0;0.3;3.0;49.0;22.85;71.367
9/6/19 23:00;0.788;11.818;10.483;4.717;2.75;70.0;8.0;1.0;0.3;7.0;80.0;22.883;67.0
10/6/19 0:00;0.79;6.981;7.85;6.533;4.617;47.0;18.0;1.0;0.2;11.0;64.0;19.75;93.667
10/6/19 1:00;0.682;9.168;7.333;6.1;4.35;30.0;30.0;1.0;0.2;3.0;35.0;19.75;94.067
10/6/19 2:00;0.976;9.863;8.7;7.317;5.317;17.0;38.0;1.0;0.2;2.0;20.0;20.117;92.95
10/6/19 3:00;0.91;8.395;10.15;8.283;5.817;13.0;37.0;1.0;0.2;2.0;16.0;20.233;92.833
10/6/19 4:00;0.717;8.342;10.833;8.717;5.8;24.0;18.0;1.0;0.2;3.0;28.0;20.433;92.9
10/6/19 5:00;1.143;7.562;13.95;10.383;6.717;32.0;9.0;1.0;0.2;7.0;44.0;20.383;92.367
10/6/19 6:00;0.898;7.382;13.533;9.867;6.417;27.0;20.0;1.0;0.2;3.0;32.0;20.133;92.333
10/6/19 7:00;0.7;8.535;12.5;8.717;5.117;22.0;24.0;1.0;0.2;3.0;27.0;20.35;89.867
10/6/19 8:00;0.976;8.726;10.933;7.55;4.4;28.0;21.0;1.0;0.2;3.0;32.0;20.783;88.233
10/6/19 9:00;0.961;7.415;7.483;5.317;3.083;19.0;32.0;1.0;0.2;3.0;23.0;20.917;87.783
10/6/19 10:00;0.701;9.597;7.5;5.35;3.183;20.0;34.0;1.0;0.2;4.0;26.0;21.067;87.35
10/6/19 11:00;0.572;9.499;6.983;4.883;2.817;17.0;40.0;2.0;0.2;3.0;22.0;21.1;86.733
10/6/19 12:00;0.541;11.537;9.15;4.883;2.65;12.0;49.0;1.0;0.2;3.0;16.0;21.733;83.733
10/6/19 13:00;0.33;23.295;9.417;4.85;2.583;15.0;50.0;1.0;0.2;3.0;20.0;22.133;81.967
10/6/19 14:00;0.395;9.191;9.483;4.85;2.633;17.0;52.0;1.0;0.2;3.0;22.0;22.017;83.383
10/6/19 15:00;0.493;11.313;7.35;5.1;2.8;13.0;59.0;1.0;0.2;4.0;19.0;21.8;84.617
10/6/19 16:00;0.523;11.07;7.2;5.05;2.9;6.0;68.0;2.0;0.2;2.0;9.0;21.867;85.1
10/6/19 17:00;0.495;8.609;7.05;5.0;2.933;7.0;71.0;2.0;0.2;2.0;10.0;21.45;87.517
10/6/19 18:00;0.593;11.2;7.0;4.983;2.983;11.0;69.0;1.0;0.2;2.0;14.0;21.267;88.7
10/6/19 19:00;0.806;13.162;7.183;5.15;3.167;18.0;60.0;1.0;0.2;3.0;22.0;21.25;89.55
10/6/19 20:00;0.756;10.451;6.8;4.917;3.017;15.0;60.0;1.0;0.2;2.0;19.0;21.233;90.383
10/6/19 21:00;1.087;14.216;8.117;6.017;4.033;26.0;49.0;1.0;0.2;2.0;30.0;21.25;90.767
10/6/19 22:00;1.001;11.578;8.183;6.217;4.2;32.0;42.0;1.0;0.2;2.0;35.0;21.033;91.333
10/6/19 23:00;0.637;6.993;6.633;4.917;3.2;24.0;48.0;1.0;0.2;2.0;28.0;20.583;92.85
1/7/19 14:00;1.235;12.834;26.183;16.65;14.317;22.0;39.0;1.0;0.2;7.0;33.0;14.633;56.667
1/7/19 15:00;1.37;14.483;37.333;16.5;13.167;24.0;37.0;1.0;0.2;4.0;30.0;14.017;49.083
1/7/19 16:00;1.918;14.758;26.45;16.667;14.983;33.0;28.0;1.0;0.2;7.0;44.0;12.6;51.683
1/7/19 17:00;1.93;15.379;23.117;17.083;15.767;38.0;22.0;1.0;0.2;9.0;52.0;11.4;53.633
1/7/19 18:00;1.563;12.857;21.167;17.033;16.033;47.0;13.0;1.0;0.2;8.0;59.0;10.483;54.733
1/7/19 19:00;1.288;12.627;21.033;17.583;16.567;49.0;12.0;1.0;0.2;9.0;62.0;9.4;56.417
1/7/19 20:00;1.472;13.885;19.483;16.417;15.35;43.0;18.0;1.0;0.2;7.0;53.0;9.35;59.55
1/7/19 21:00;1.787;15.555;20.383;17.633;16.55;33.0;24.0;1.0;0.2;5.0;40.0;8.867;62.6
1/7/19 22:00;1.258;7.968;21.7;18.583;17.633;30.0;22.0;1.0;0.2;7.0;40.0;9.0;62.4
1/7/19 23:00;0.843;5.484;20.517;17.5;16.45;43.0;11.0;1.0;0.2;10.0;59.0;9.4;63.033
2/7/19 0:00;3.851;16.518;21.333;18.867;17.8;70.0;1.0;2.0;1.6;101.0;224.0;11.7;90.7
2/7/19 1:00;2.364;12.392;18.55;16.733;15.75;70.0;1.0;3.0;1.4;118.0;250.0;11.633;91.0
2/7/19 2:00;2.741;11.211;16.667;15.083;14.25;62.0;1.0;2.0;1.0;70.0;168.0;11.083;92.367
2/7/19 3:00;2.223;10.434;15.617;14.567;13.883;49.0;1.0;2.0;0.7;29.0;94.0;10.85;91.3
2/7/19 4:00;2.798;13.457;14.767;13.733;13.117;50.0;1.0;1.0;0.7;41.0;112.0;10.633;91.15
2/7/19 5:00;3.976;14.737;16.983;15.883;15.1;46.0;1.0;1.0;0.6;22.0;80.0;10.417;90.75
2/7/19 6:00;7.264;34.461;18.817;17.033;16.1;51.0;1.0;1.0;0.7;35.0;104.0;10.7;86.917
2/7/19 7:00;9.301;47.617;25.35;20.8;19.117;54.0;1.0;2.0;0.8;58.0;142.0;10.55;86.267
2/7/19 8:00;8.87;42.193;35.15;25.633;22.967;72.0;1.0;3.0;1.2;170.0;331.0;11.267;84.467
2/7/19 9:00;5.01;26.221;35.933;26.783;24.333;83.0;1.0;4.0;1.7;247.0;460.0;12.467;79.95
2/7/19 10:00;2.126;13.245;26.067;21.033;19.867;97.0;2.0;3.0;1.5;228.0;445.0;13.983;71.617
2/7/19 11:00;2.451;14.714;35.1;28.75;27.1;66.0;10.0;2.0;0.8;93.0;208.0;13.933;78.367
2/7/19 12:00;2.79;16.952;44.667;36.033;34.033;36.0;21.0;1.0;0.3;14.0;58.0;14.417;81.217
3/7/19 6:00;0.307;10.969;6.067;2.117;1.367;9.0;57.0;1.0;0.7;3.0;15.0;13.0;62.883
3/7/19 7:00;0.699;13.816;7.883;3.017;2.083;12.0;54.0;2.0;0.7;4.0;18.0;12.933;64.15
3/7/19 8:00;0.544;14.633;8.267;2.85;1.917;16.0;49.0;2.0;0.7;4.0;23.0;13.8;60.317
3/7/19 9:00;0.456;23.365;7.133;3.033;2.217;20.0;43.0;3.0;0.7;7.0;30.0;14.717;57.633
3/7/19 10:00;0.531;25.276;5.417;2.05;1.333;13.0;48.0;2.0;0.7;7.0;24.0;16.1;48.5
3/7/19 11:00;0.328;27.406;4.883;1.633;0.95;15.0;48.0;2.0;0.7;8.0;27.0;17.65;41.4
3/7/19 12:00;0.475;33.07;5.683;1.65;0.917;11.0;57.0;2.0;0.7;7.0;21.0;18.767;38.017
3/7/19 13:00;0.343;27.289;6.267;1.933;1.1;10.0;62.0;2.0;0.3;7.0;20.0;19.517;36.9
3/7/19 14:00;0.721;25.612;19.1;3.65;1.75;8.0;65.0;2.0;0.3;6.0;17.0;18.883;42.483
3/7/19 15:00;0.778;25.245;18.633;3.75;1.9;10.0;64.0;2.0;0.3;6.0;19.0;18.4;46.3
3/7/19 16:00;0.776;18.186;10.833;2.7;1.367;16.0;64.0;2.0;0.2;7.0;26.0;17.667;46.5
3/7/19 17:00;1.16;19.142;11.583;3.367;1.85;19.0;65.0;2.0;0.2;7.0;29.0;16.233;55.9
3/7/19 18:00;1.189;20.597;10.617;3.117;1.767;23.0;58.0;1.0;0.3;6.0;32.0;14.717;61.417
3/7/19 19:00;0.935;21.492;8.917;3.533;2.283;42.0;39.0;2.0;0.3;6.0;52.0;14.083;64.633
3/7/19 20:00;1.18;27.745;8.65;4.317;3.0;43.0;38.0;1.0;0.4;5.0;52.0;13.583;64.717
3/7/19 21:00;0.999;23.817;10.733;5.267;3.783;34.0;43.0;2.0;0.4;5.0;42.0;13.1;65.35
3/7/19 22:00;1.212;28.134;6.733;4.033;2.517;49.0;30.0;1.0;0.4;5.0;57.0;12.833;69.717
3/7/19 23:00;0.696;14.824;5.1;3.75;2.283;46.0;30.0;1.0;0.3;4.0;53.0;12.65;75.683
4/7/19 0:00;0.566;7.846;5.55;4.233;3.267;88.0;5.0;1.0;0.8;23.0;123.0;12.017;69.317
4/7/19 1:00;0.548;3.79;2.283;1.917;1.55;43.0;27.0;1.0;0.3;3.0;47.0;11.867;66.517
4/7/19 2:00;0.238;2.814;1.0;0.8;0.633;17.0;50.0;1.0;0.2;1.0;18.0;11.95;63.9
4/7/19 3:00;0.162;2.728;1.083;0.917;0.733;11.0;54.0;1.0;0.2;1.0;11.0;11.717;64.417
4/7/19 4:00;0.164;2.831;1.25;1.05;0.85;5.0;64.0;1.0;0.2;1.0;4.0;11.383;65.833
4/7/19 5:00;0.174;3.934;1.35;1.083;0.9;4.0;69.0;1.0;0.2;2.0;6.0;10.917;67.767
4/7/19 6:00;0.223;4.064;2.25;1.65;1.333;3.0;68.0;1.0;0.2;1.0;3.0;10.883;69.25
4/7/19 7:00;0.636;6.467;2.183;1.833;1.617;3.0;67.0;1.0;0.2;1.0;3.0;11.85;66.567
4/7/19 8:00;0.271;4.816;3.233;2.817;2.533;5.0;63.0;1.0;0.2;1.0;5.0;12.633;65.2
4/7/19 9:00;0.448;7.227;3.817;3.467;3.233;4.0;62.0;1.0;0.2;1.0;5.0;14.117;60.417
4/7/19 10:00;0.356;11.287;2.633;2.2;1.967;5.0;60.0;1.0;0.2;1.0;6.0;15.95;53.05
4/7/19 11:00;0.577;13.413;4.433;2.617;1.8;4.0;58.0;1.0;0.2;1.0;4.0;16.45;53.0
4/7/19 12:00;0.731;15.072;3.933;2.4;1.617;4.0;58.0;1.0;0.2;1.0;5.0;16.3;53.433
4/7/19 13:00;0.641;15.818;4.117;2.917;2.183;5.0;63.0;1.0;0.2;1.0;6.0;16.733;53.467
4/7/19 14:00;0.611;8.16;5.45;3.683;2.533;9.0;66.0;1.0;0.3;2.0;12.0;14.917;64.05
4/7/19 15:00;0.584;7.98;6.833;4.95;3.65;11.0;66.0;2.0;0.3;2.0;14.0;13.367;76.333
4/7/19 16:00;0.626;10.345;4.833;4.183;3.417;13.0;67.0;1.0;0.3;2.0;15.0;12.5;80.65
4/7/19 17:00;0.903;13.789;7.317;6.467;5.433;15.0;61.0;1.0;0.3;1.0;17.0;12.75;83.983
4/7/19 18:00;0.909;11.741;7.183;6.4;5.367;16.0;59.0;1.0;0.2;1.0;16.0;12.3;85.55
4/7/19 19:00;1.613;18.921;7.3;6.733;6.017;21.0;51.0;1.0;0.2;1.0;22.0;11.35;86.7
4/7/19 20:00;1.752;13.693;10.617;9.2;8.033;23.0;44.0;1.0;0.2;1.0;24.0;11.833;84.1
4/7/19 21:00;0.573;5.7;6.433;5.383;4.2;23.0;37.0;1.0;0.3;1.0;24.0;12.167;80.55
4/7/19 22:00;0.337;4.809;5.633;4.4;2.933;32.0;27.0;1.0;0.3;3.0;35.0;12.317;82.0
4/7/19 23:00;0.42;8.269;5.333;4.333;2.883;52.0;19.0;1.0;0.3;3.0;57.0;12.1;84.0
9/7/19 0:00;0.454;6.727;10.683;4.933;2.567;63.0;7.0;1.0;0.2;9.0;77.0;21.917;73.967
9/7/19 1:00;0.281;4.399;8.55;4.05;2.1;37.0;26.0;1.0;0.2;6.0;45.0;21.417;73.6
9/7/19 2:00;0.461;6.259;8.05;4.183;2.317;26.0;47.0;2.0;0.2;3.0;30.0;21.25;74.2
9/7/19 3:00;0.35;4.878;6.25;4.283;2.467;13.0;63.0;1.0;0.2;2.0;16.0;21.15;73.467
9/7/19 4:00;0.47;5.303;12.167;4.983;2.883;10.0;69.0;1.0;0.2;2.0;12.0;20.783;70.5
9/7/19 5:00;0.789;6.546;16.217;5.283;2.85;11.0;62.0;1.0;0.2;1.0;13.0;20.617;61.95
9/7/19 6:00;0.501;7.061;17.133;5.05;2.717;8.0;64.0;1.0;0.2;2.0;10.0;20.433;60.25
9/7/19 7:00;0.719;5.668;15.0;4.667;2.55;9.0;56.0;1.0;0.2;2.0;12.0;20.483;59.9
9/7/19 8:00;0.617;6.102;14.483;5.083;2.5;14.0;48.0;1.0;0.3;3.0;17.0;22.867;58.033
9/7/19 9:00;0.762;25.908;13.2;5.117;2.583;13.0;49.0;1.0;0.3;3.0;18.0;24.0;61.567
9/7/19 10:00;0.624;36.026;12.35;5.1;2.517;8.0;55.0;1.0;0.3;3.0;12.0;25.267;60.7
9/7/19 11:00;0.739;32.57;12.5;5.6;2.883;10.0;55.0;2.0;0.2;3.0;14.0;25.333;62.483
9/7/19 12:00;0.715;31.328;11.317;5.45;2.75;8.0;71.0;2.0;0.2;2.0;11.0;25.167;65.767
9/7/19 13:00;0.486;24.315;10.45;5.25;2.583;10.0;80.0;2.0;0.2;2.0;13.0;25.05;69.017
9/7/19 14:00;0.315;18.904;8.45;4.383;2.317;13.0;87.0;2.0;0.2;2.0;16.0;24.9;70.25
9/7/19 15:00;0.583;13.992;8.783;4.4;2.35;8.0;95.0;2.0;0.2;1.0;10.0;25.667;66.75
9/7/19 16:00;0.5;8.768;9.883;4.767;2.45;5.0;89.0;2.0;0.2;1.0;7.0;25.217;71.267
9/7/19 17:00;0.342;7.814;10.617;5.033;2.617;5.0;93.0;2.0;0.2;1.0;7.0;24.65;73.15
9/7/19 18:00;0.54;10.258;10.417;5.317;2.833;6.0;93.0;1.0;0.2;2.0;9.0;24.133;76.317
9/7/19 19:00;1.166;13.7;8.233;5.633;3.3;6.0;91.0;1.0;0.2;1.0;8.0;23.8;76.367
9/7/19 20:00;1.535;13.43;8.3;6.017;3.933;8.0;89.0;1.0;0.2;1.0;10.0;23.283;77.883
9/7/19 21:00;1.642;12.167;7.65;5.633;3.75;13.0;80.0;1.0;0.2;1.0;15.0;22.9;78.4
9/7/19 22:00;1.277;10.669;7.817;5.667;3.683;28.0;59.0;1.0;0.2;2.0;30.0;22.483;77.317
9/7/19 23:00;0.891;7.517;6.95;5.1;3.417;39.0;43.0;1.0;0.2;2.0;43.0;22.217;72.883
10/7/19 0:00;0.408;4.808;6.45;4.8;3.033;41.0;32.0;1.0;0.3;3.0;46.0;20.233;91.75
10/7/19 1:00;0.299;3.701;5.467;4.4;3.033;26.0;40.0;1.0;0.2;2.0;30.0;20.017;91.433
10/7/19 2:00;0.313;4.407;6.417;5.117;3.617;16.0;46.0;1.0;0.2;2.0;19.0;19.6;91.167
10/7/19 3:00;0.566;8.899;9.283;5.817;3.9;13.0;50.0;1.0;0.2;2.0;16.0;19.467;84.433
10/7/19 4:00;0.562;14.206;15.5;4.3;2.317;7.0;49.0;1.0;0.2;2.0;10.0;19.233;68.283
10/7/19 5:00;0.679;14.346;16.25;4.367;2.15;6.0;46.0;1.0;0.2;2.0;9.0;18.633;67.067
10/7/19 6:00;1.445;16.962;21.5;6.633;3.683;14.0;40.0;1.0;0.2;2.0;17.0;18.283;73.933
10/7/19 7:00;1.699;18.961;29.783;6.733;3.1;17.0;47.0;2.0;0.3;3.0;21.0;18.917;66.067
10/7/19 8:00;1.081;22.307;49.4;8.783;2.867;30.0;36.0;1.0;0.4;5.0;37.0;19.667;59.1
10/7/19 9:00;1.384;32.098;178.767;17.217;3.017;42.0;23.0;2.0;0.5;18.0;70.0;21.0;54.55
10/7/19 10:00;1.489;47.124;157.95;20.033;3.95;35.0;31.0;2.0;0.6;25.0;73.0;22.95;50.583
10/7/19 11:00;1.208;45.927;244.667;32.067;5.9;26.0;39.0;2.0;0.4;11.0;43.0;23.65;55.483
10/7/19 12:00;0.888;51.985;46.633;6.05;2.15;24.0;43.0;2.0;0.2;14.0;45.0;24.683;53.783
10/7/19 13:00;1.259;52.263;80.067;9.167;2.65;28.0;48.0;2.0;0.2;19.0;57.0;25.35;50.1
10/7/19 14:00;1.994;34.02;79.85;10.35;2.9;23.0;60.0;1.0;0.2;10.0;38.0;25.933;47.8
23/7/19 10:00;1.388;41.891;30.1;8.667;5.1;76.0;26.0;4.0;0.5;24.0;112.0;33.95;48.733
23/7/19 11:00;1.187;37.398;19.25;6.4;4.233;72.0;47.0;4.0;0.4;16.0;97.0;34.133;46.183
23/7/19 12:00;1.09;40.586;17.6;6.633;4.567;75.0;56.0;4.0;0.4;15.0;99.0;33.85;52.483
23/7/19 13:00;0.914;19.426;17.783;5.583;3.633;28.0;103.0;3.0;0.3;3.0;32.0;34.333;44.367
23/7/19 14:00;0.802;14.937;19.633;6.183;4.167;21.0;99.0;3.0;0.2;2.0;24.0;34.25;46.217
23/7/19 15:00;1.181;15.362;16.667;6.817;4.967;15.0;95.0;3.0;0.2;2.0;18.0;34.217;49.333
23/7/19 16:00;0.952;11.69;23.8;7.617;5.267;14.0;93.0;3.0;0.2;2.0;17.0;34.983;44.6
23/7/19 17:00;1.124;28.907;18.033;6.85;4.867;12.0;98.0;2.0;0.2;1.0;14.0;34.483;49.883
23/7/19 18:00;0.937;22.011;12.75;6.817;5.083;16.0;88.0;2.0;0.2;2.0;19.0;31.333;70.633
23/7/19 19:00;1.199;23.847;11.383;7.417;5.65;17.0;99.0;2.0;0.2;1.0;19.0;29.133;78.283
23/7/19 20:00;1.503;22.404;12.017;8.633;6.933;28.0;81.0;2.0;0.2;2.0;30.0;28.1;83.817
23/7/19 21:00;1.608;18.666;13.25;10.033;8.317;23.0;59.0;2.0;0.2;1.0;24.0;27.467;89.267
23/7/19 22:00;1.777;24.324;13.0;10.117;8.483;29.0;47.0;2.0;0.2;1.0;30.0;27.0;90.983
23/7/19 23:00;1.33;19.092;13.167;10.517;8.9;31.0;32.0;2.0;0.2;2.0;34.0;26.633;93.367
24/7/19 0:00;1.138;10.87;13.45;10.65;9.0;45.0;8.0;1.0;0.2;7.0;56.0;26.217;93.817
24/7/19 1:00;0.86;5.404;12.15;10.0;8.567;38.0;11.0;1.0;0.2;2.0;40.0;25.983;94.867
24/7/19 2:00;0.86;7.144;11.217;9.517;8.317;24.0;19.0;1.0;0.2;1.0;26.0;25.833;95.117
24/7/19 3:00;0.702;6.819;10.633;9.083;7.95;16.0;21.0;1.0;0.2;1.0;18.0;25.683;94.133
24/7/19 4:00;1.743;11.728;11.433;9.267;8.017;8.0;33.0;1.0;0.2;1.0;9.0;25.45;89.1
24/7/19 5:00;2.715;18.059;12.85;9.233;7.6;17.0;26.0;1.0;0.2;7.0;27.0;26.117;78.017
24/7/19 6:00;2.085;15.977;16.25;9.017;7.033;10.0;35.0;1.0;0.2;1.0;12.0;27.75;76.2
24/7/19 7:00;1.952;13.881;25.667;10.167;7.417;26.0;24.0;1.0;0.2;2.0;30.0;29.15;69.783
24/7/19 8:00;1.815;15.725;21.433;9.55;7.067;53.0;13.0;1.0;0.3;8.0;65.0;31.15;59.7
24/7/19 9:00;2.814;17.853;25.567;9.933;6.95;41.0;30.0;1.0;0.3;7.0;52.0;32.983;54.95
24/7/19 10:00;1.705;17.621;21.583;9.9;7.433;46.0;44.0;1.0;0.4;11.0;62.0;32.333;62.967
24/7/19 11:00;1.571;16.294;17.467;12.9;10.85;34.0;59.0;2.0;0.3;6.0;43.0;31.283;72.017
24/7/19 12:00;1.322;19.414;14.767;9.383;8.05;58.0;57.0;2.0;0.4;12.0;76.0;32.033;68.883
24/7/19 13:00;1.11;25.406;14.4;8.267;6.55;33.0;67.0;2.0;0.4;6.0;41.0;32.367;65.883
24/7/19 14:00;1.032;46.878;13.317;7.183;5.45;24.0;67.0;2.0;0.3;3.0;30.0;32.583;60.567
24/7/19 15:00;0.92;17.466;13.883;7.45;5.767;23.0;61.0;3.0;0.2;4.0;28.0;31.967;66.567
